date,product_id,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,month,supplier_lead_days,day,quarter,is_weekend,lag_1,lag_7,rolling_mean_7,product_category_Beauty,product_category_Electronics,product_category_Home,product_category_Sports,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6
2022-03-03,P037,15.0,5795.3,165,46,0,0.0,3,10,3,1,0,17.0,15.0,18.285714285714285,False,True,False,False,False,False,True,False,False,False
2022-03-03,P005,12.0,8013.72,167,72,0,0.0,3,9,3,1,0,18.0,13.0,14.571428571428571,False,True,False,False,False,False,True,False,False,False
2022-03-04,P041,15.0,18377.36,173,68,0,0.0,3,2,4,1,0,15.0,17.0,15.285714285714286,False,True,False,False,False,False,False,True,False,False
2022-03-04,P049,36.0,1128.65,97,23,0,0.0,3,8,4,1,0,17.0,23.0,22.142857142857142,False,False,False,False,False,False,False,True,False,False
2022-03-04,P026,20.0,7241.54,111,42,0,0.0,3,8,4,1,0,24.0,28.0,23.857142857142858,False,False,True,False,False,False,False,True,False,False
2022-03-04,P045,17.0,15973.42,25,21,0,0.0,3,13,4,1,0,17.0,15.0,16.714285714285715,False,True,False,False,False,False,False,True,False,False
2022-03-04,P008,42.0,2057.21,37,20,0,0.0,3,10,4,1,0,41.0,32.0,38.142857142857146,True,False,False,False,False,False,False,True,False,False
2022-03-04,P039,12.0,2670.62,203,43,0,0.0,3,12,4,1,0,20.0,30.0,23.0,False,False,True,False,False,False,False,True,False,False
2022-03-04,P012,26.0,4970.43,216,78,0,0.0,3,6,4,1,0,30.0,24.0,25.714285714285715,False,False,False,True,False,False,False,True,False,False
2022-03-04,P027,12.0,11173.57,267,62,0,0.0,3,14,4,1,0,19.0,8.0,13.285714285714286,False,True,False,False,False,False,False,True,False,False
2022-03-04,P001,11.0,23661.89,138,45,0,0.0,3,13,4,1,0,15.0,8.0,15.142857142857142,False,True,False,False,False,False,False,True,False,False
2022-03-04,P038,10.0,13287.12,147,52,0,0.0,3,4,4,1,0,19.0,40.0,21.714285714285715,False,True,False,False,False,False,False,True,False,False
2022-03-05,P045,12.0,16204.58,91,21,0,0.0,3,13,5,1,1,17.0,14.0,17.0,False,True,False,False,False,False,False,False,True,False
2022-03-05,P044,33.0,2038.43,133,36,0,0.0,3,12,5,1,1,32.0,20.0,24.857142857142858,False,False,False,True,False,False,False,False,True,False
2022-03-05,P035,27.0,17200.6,173,76,0,0.0,3,5,5,1,1,23.0,18.0,21.428571428571427,False,False,False,True,False,False,False,False,True,False
2022-03-05,P036,37.0,981.39,41,22,0,0.0,3,8,5,1,1,32.0,34.0,31.142857142857142,True,False,False,False,False,False,False,False,True,False
2022-03-05,P001,23.0,24332.36,115,45,0,0.0,3,13,5,1,1,11.0,9.0,15.571428571428571,False,True,False,False,False,False,False,False,True,False
2022-03-05,P014,19.0,23730.59,82,28,0,0.0,3,9,5,1,1,12.0,14.0,17.285714285714285,False,True,False,False,False,False,False,False,True,False
2022-03-06,P016,15.0,9106.19,117,43,0,0.0,3,6,6,1,1,17.0,13.0,16.428571428571427,False,True,False,False,False,False,False,False,False,True
2022-03-06,P009,30.0,3444.75,136,43,0,0.0,3,2,6,1,1,29.0,22.0,24.571428571428573,False,False,False,False,False,False,False,False,False,True
2022-03-06,P039,12.0,2657.76,179,43,0,0.0,3,12,6,1,1,12.0,36.0,20.428571428571427,False,False,True,False,False,False,False,False,False,True
2022-03-06,P020,27.0,19019.94,87,45,0,0.0,3,8,6,1,1,25.0,13.0,14.571428571428571,False,True,False,False,False,False,False,False,False,True
2022-03-06,P014,21.0,22395.51,61,28,0,0.0,3,9,6,1,1,19.0,24.0,18.0,False,True,False,False,False,False,False,False,False,True
2022-03-06,P042,38.0,11604.6,52,31,0,0.0,3,8,6,1,1,29.0,23.0,25.714285714285715,False,False,False,False,False,False,False,False,False,True
2022-03-06,P005,20.0,8284.59,147,72,0,0.0,3,9,6,1,1,12.0,12.0,14.428571428571429,False,True,False,False,False,False,False,False,False,True
2022-03-07,P046,23.0,1003.29,170,56,0,0.0,3,2,7,1,0,19.0,18.0,19.285714285714285,False,False,True,False,False,False,False,False,False,False
2022-03-07,P011,15.0,6435.88,67,27,0,0.0,3,4,7,1,0,18.0,15.0,15.0,False,True,False,False,False,False,False,False,False,False
2022-03-07,P012,21.0,4911.71,195,78,0,0.0,3,6,7,1,0,26.0,23.0,26.0,False,False,False,True,False,False,False,False,False,False
2022-03-07,P014,7.0,23593.51,54,28,0,0.0,3,9,7,1,0,21.0,15.0,17.571428571428573,False,True,False,False,False,False,False,False,False,False
2022-03-07,P007,14.0,14227.05,118,60,0,0.0,3,14,7,1,0,16.0,25.0,18.857142857142858,False,True,False,False,False,False,False,False,False,False
2022-03-07,P041,13.0,18452.89,160,68,0,0.0,3,2,7,1,0,15.0,17.0,15.0,False,True,False,False,False,False,False,False,False,False
2022-03-07,P002,27.0,5628.46,100,55,0,0.0,3,9,7,1,0,22.0,32.0,23.285714285714285,False,False,False,True,False,False,False,False,False,False
2022-03-07,P049,33.0,1162.44,64,23,0,0.0,3,8,7,1,0,36.0,19.0,24.0,False,False,False,False,False,False,False,False,False,False
2022-03-07,P037,13.0,5661.43,152,46,0,0.0,3,10,7,1,0,15.0,17.0,18.285714285714285,False,True,False,False,False,False,False,False,False,False
2022-03-07,P038,11.0,12799.53,136,52,0,0.0,3,4,7,1,0,10.0,19.0,17.428571428571427,False,True,False,False,False,False,False,False,False,False
2022-03-07,P023,14.0,2603.31,109,32,0,0.0,3,4,7,1,0,17.0,38.0,18.857142857142858,False,True,False,False,False,False,False,False,False,False
2022-03-08,P011,24.0,6490.33,43,27,0,0.0,3,4,8,1,0,15.0,13.0,15.0,False,True,False,False,True,False,False,False,False,False
2022-03-08,P039,31.0,2529.56,148,43,0,0.0,3,12,8,1,0,12.0,22.0,17.0,False,False,True,False,True,False,False,False,False,False
2022-03-08,P012,19.0,4719.11,176,78,0,0.0,3,6,8,1,0,21.0,26.0,25.714285714285715,False,False,False,True,True,False,False,False,False,False
2022-03-08,P001,18.0,24824.87,97,45,0,0.0,3,13,8,1,0,23.0,25.0,17.571428571428573,False,True,False,False,True,False,False,False,False,False
2022-03-08,P031,21.0,724.65,54,47,0,0.0,3,13,8,1,0,22.0,27.0,26.571428571428573,False,False,False,False,True,False,False,False,False,False
2022-03-08,P003,12.0,4744.81,210,79,0,0.0,3,10,8,1,0,15.0,29.0,24.285714285714285,False,False,True,False,True,False,False,False,False,False
2022-03-08,P021,18.0,2810.92,143,58,0,0.0,3,12,8,1,0,28.0,32.0,27.428571428571427,False,False,False,False,True,False,False,False,False,False
2022-03-08,P050,12.0,19724.11,171,78,0,0.0,3,2,8,1,0,18.0,15.0,14.714285714285714,False,True,False,False,True,False,False,False,False,False
2022-03-08,P023,18.0,25967.1,91,32,0,0.0,3,4,8,1,0,14.0,18.0,15.428571428571429,False,True,False,False,True,False,False,False,False,False
2022-03-09,P011,18.0,6485.38,95,27,0,0.0,3,4,9,1,0,24.0,13.0,16.571428571428573,False,True,False,False,False,True,False,False,False,False
2022-03-09,P047,12.0,17003.17,25,21,0,0.0,3,6,9,1,0,15.0,25.0,16.857142857142858,False,True,False,False,False,True,False,False,False,False
2022-03-09,P010,18.0,2064.45,162,43,0,0.0,3,12,9,1,0,21.0,20.0,18.0,False,False,True,False,False,True,False,False,False,False
2022-03-09,P019,29.0,762.03,86,33,0,0.0,3,4,9,1,0,29.0,19.0,24.571428571428573,False,False,False,False,False,True,False,False,False,False
2022-03-09,P020,21.0,18915.04,66,45,0,0.0,3,8,9,1,0,27.0,10.0,16.571428571428573,False,True,False,False,False,True,False,False,False,False
2022-03-09,P029,32.0,1323.18,61,41,0,0.0,3,13,9,1,0,25.0,16.0,30.0,False,False,False,False,False,True,False,False,False,False
2022-03-10,P008,31.0,1996.95,52,20,0,0.0,3,10,10,1,0,42.0,37.0,39.57142857142857,True,False,False,False,False,False,True,False,False,False
2022-03-10,P035,21.0,1796.28,152,76,0,0.0,3,5,10,1,0,27.0,25.0,22.714285714285715,False,False,False,True,False,False,True,False,False,False
2022-03-10,P003,20.0,4797.39,190,79,0,0.0,3,10,10,1,0,12.0,18.0,21.857142857142858,False,False,True,False,False,False,True,False,False,False
2022-03-10,P026,16.0,7244.58,95,42,0,0.0,3,8,10,1,0,20.0,24.0,22.714285714285715,False,False,True,False,False,False,True,False,False,False
2022-03-10,P015,13.0,12701.67,115,52,0,0.0,3,8,10,1,0,15.0,24.0,18.0,False,True,False,False,False,False,True,False,False,False
2022-03-10,P012,28.0,4790.09,148,78,0,0.0,3,6,10,1,0,19.0,25.0,24.714285714285715,False,False,False,True,False,False,True,False,False,False
2022-03-10,P014,16.0,22500.42,38,28,0,0.0,3,9,10,1,0,7.0,17.0,16.428571428571427,False,True,False,False,False,False,True,False,False,False
2022-03-10,P030,21.0,23672.59,237,64,0,0.0,3,10,10,1,0,15.0,22.0,16.285714285714285,False,True,False,False,False,False,True,False,False,False
2022-03-10,P040,24.0,1373.69,217,51,0,0.0,3,9,10,1,0,33.0,36.0,28.857142857142858,False,False,False,False,False,False,True,False,False,False
2022-03-10,P049,24.0,1143.71,40,23,0,0.0,3,8,10,1,0,33.0,23.0,26.0,False,False,False,False,False,False,True,False,False,False
2022-03-10,P025,39.0,1357.81,191,51,0,0.0,3,5,10,1,0,34.0,36.0,30.714285714285715,False,False,False,False,False,False,True,False,False,False
2022-03-11,P048,20.0,1917.72,171,51,0,0.0,3,7,11,1,0,27.0,32.0,27.714285714285715,False,False,False,False,False,False,False,True,False,False
2022-03-11,P031,32.0,732.64,194,47,0,0.0,3,13,11,1,0,21.0,25.0,25.714285714285715,False,False,False,False,False,False,False,True,False,False
2022-03-11,P009,31.0,3532.6,105,43,0,0.0,3,2,11,1,0,30.0,23.0,25.714285714285715,False,False,False,False,False,False,False,True,False,False
2022-03-11,P005,18.0,8256.41,129,72,0,0.0,3,9,11,1,0,20.0,16.0,15.571428571428571,False,True,False,False,False,False,False,True,False,False
2022-03-11,P033,15.0,9243.24,250,74,0,0.0,3,13,11,1,0,17.0,18.0,18.714285714285715,False,True,False,False,False,False,False,True,False,False
2022-03-11,P041,12.0,18681.4,148,68,0,0.0,3,2,11,1,0,13.0,12.0,14.428571428571429,False,True,False,False,False,False,False,True,False,False
2022-03-11,P032,20.0,7096.37,61,39,0,0.0,3,12,11,1,0,13.0,20.0,17.285714285714285,False,True,False,False,False,False,False,True,False,False
2022-03-11,P008,43.0,2020.7,86,20,0,0.0,3,10,11,1,0,31.0,43.0,38.714285714285715,True,False,False,False,False,False,False,True,False,False
2022-03-11,P020,15.0,19171.09,51,45,0,0.0,3,8,11,1,0,21.0,14.0,18.142857142857142,False,True,False,False,False,False,False,True,False,False
2022-03-11,P018,32.0,3080.85,21,20,0,0.0,3,4,11,1,0,24.0,24.0,25.0,False,False,False,False,False,False,False,True,False,False
2022-03-11,P042,36.0,1194.01,103,31,0,0.0,3,8,11,1,0,38.0,23.0,27.857142857142858,False,False,False,False,False,False,False,True,False,False
2022-03-12,P048,24.0,1943.63,147,51,0,0.0,3,7,12,1,1,20.0,28.0,26.0,False,False,False,False,False,False,False,False,True,False
2022-03-12,P033,11.0,9459.49,239,74,0,0.0,3,13,12,1,1,15.0,30.0,18.285714285714285,False,True,False,False,False,False,False,False,True,False
2022-03-12,P038,17.0,12915.37,119,52,0,0.0,3,4,12,1,1,11.0,19.0,16.285714285714285,False,True,False,False,False,False,False,False,True,False
2022-03-12,P019,42.0,747.8,44,33,0,0.0,3,4,12,1,1,29.0,24.0,26.0,False,False,False,False,False,False,False,False,True,False
2022-03-12,P003,20.0,4758.33,169,79,0,0.0,3,10,12,1,1,20.0,43.0,22.142857142857142,False,False,True,False,False,False,False,False,True,False
2022-03-12,P046,25.0,985.59,145,56,0,0.0,3,2,12,1,1,23.0,25.0,20.0,False,False,True,False,False,False,False,False,True,False
2022-03-12,P043,21.0,13609.81,158,68,0,0.0,3,6,12,1,1,15.0,16.0,17.285714285714285,False,True,False,False,False,False,False,False,True,False
2022-03-13,P050,29.0,19752.47,142,78,0,0.0,3,2,13,1,1,12.0,5.0,14.285714285714286,False,True,False,False,False,False,False,False,False,True
2022-03-13,P039,27.0,2582.56,121,43,0,0.0,3,12,13,1,1,31.0,20.0,18.285714285714285,False,False,True,False,False,False,False,False,False,True
2022-03-13,P015,17.0,12324.49,98,52,0,0.0,3,8,13,1,1,13.0,20.0,16.428571428571427,False,True,False,False,False,False,False,False,False,True
2022-03-13,P042,31.0,1161.38,72,31,0,0.0,3,8,13,1,1,36.0,27.0,29.714285714285715,False,False,False,False,False,False,False,False,False,True
2022-03-13,P034,28.0,2486.3,225,52,0,0.0,3,2,13,1,1,13.0,18.0,19.428571428571427,False,False,False,True,False,False,False,False,False,True
2022-03-13,P041,26.0,17961.67,122,68,0,0.0,3,2,13,1,1,12.0,12.0,14.428571428571429,False,True,False,False,False,False,False,False,False,True
2022-03-13,P005,19.0,8437.8,110,72,0,0.0,3,9,13,1,1,18.0,11.0,15.857142857142858,False,True,False,False,False,False,False,False,False,True
2022-03-13,P013,56.5,2326.43,179,77,0,0.0,3,10,13,1,1,22.0,46.0,34.857142857142854,True,False,False,False,False,False,False,False,False,True
2022-03-13,P043,11.0,13322.21,147,68,0,0.0,3,6,13,1,1,21.0,19.0,18.0,False,True,False,False,False,False,False,False,False,True
2022-03-14,P047,11.0,16283.52,61,21,0,0.0,3,6,14,1,0,12.0,20.0,15.0,False,True,False,False,False,False,False,False,False,False
2022-03-14,P050,12.0,19765.25,130,78,0,0.0,3,2,14,1,0,29.0,19.0,17.714285714285715,False,True,False,False,False,False,False,False,False,False
2022-03-14,P013,36.0,23037.0,143,77,0,0.0,3,10,14,1,0,56.5,45.0,36.357142857142854,True,False,False,False,False,False,False,False,False,False
2022-03-14,P025,35.0,1343.5,156,51,0,0.0,3,5,14,1,0,39.0,39.0,31.142857142857142,False,False,False,False,False,False,False,False,False,False
2022-03-14,P029,27.0,1319.61,123,41,0,0.0,3,13,14,1,0,32.0,52.0,32.285714285714285,False,False,False,False,False,False,False,False,False,False
2022-03-14,P004,32.0,3289.86,84,40,0,0.0,3,14,14,1,0,20.0,31.0,25.857142857142858,False,False,False,False,False,False,False,False,False,False
2022-03-14,P043,18.0,13519.33,129,68,0,0.0,3,6,14,1,0,11.0,19.0,16.857142857142858,False,True,False,False,False,False,False,False,False,False
2022-03-14,P001,15.0,24819.51,82,45,0,0.0,3,13,14,1,0,18.0,20.0,16.571428571428573,False,True,False,False,False,False,False,False,False,False
2022-03-14,P002,26.0,5543.75,74,55,0,0.0,3,9,14,1,0,27.0,15.0,22.571428571428573,False,False,False,True,False,False,False,False,False,False
2022-03-15,P005,13.0,8413.19,97,72,0,0.0,3,9,15,1,0,19.0,15.0,17.0,False,True,False,False,True,False,False,False,False,False
2022-03-15,P004,23.0,3297.63,61,40,0,0.0,3,14,15,1,0,32.0,29.0,26.0,False,False,False,False,True,False,False,False,False,False
2022-03-15,P002,23.0,5582.14,214,55,0,0.0,3,9,15,1,0,26.0,19.0,24.142857142857142,False,False,False,True,True,False,False,False,False,False
2022-03-15,P031,30.0,714.01,164,47,0,0.0,3,13,15,1,0,32.0,29.0,26.714285714285715,False,False,False,False,True,False,False,False,False,False
2022-03-15,P003,25.0,4865.78,144,79,0,0.0,3,10,15,1,0,20.0,20.0,18.857142857142858,False,False,True,False,True,False,False,False,False,False
2022-03-15,P029,25.0,1328.2,98,41,0,0.0,3,13,15,1,0,27.0,34.0,28.714285714285715,False,False,False,False,True,False,False,False,False,False
2022-03-15,P013,34.0,2281.01,109,77,0,0.0,3,10,15,1,0,36.0,33.0,35.07142857142857,True,False,False,False,True,False,False,False,False,False
2022-03-15,P043,21.0,13450.13,108,68,0,0.0,3,6,15,1,0,18.0,15.0,16.714285714285715,False,True,False,False,True,False,False,False,False,False
2022-03-15,P028,24.0,1113.21,81,51,0,0.0,3,8,15,1,0,24.0,19.0,28.285714285714285,False,False,False,False,True,False,False,False,False,False
2022-03-15,P034,15.0,2476.86,210,52,0,0.0,3,2,15,1,0,28.0,24.0,20.857142857142858,False,False,False,True,True,False,False,False,False,False
2022-03-15,P040,22.0,1443.42,195,51,0,0.0,3,9,15,1,0,24.0,25.0,27.142857142857142,False,False,False,False,True,False,False,False,False,False
2022-03-16,P045,25.0,16486.93,66,21,0,0.0,3,13,16,1,0,12.0,19.0,16.714285714285715,False,True,False,False,False,True,False,False,False,False
2022-03-16,P033,12.0,9453.2,227,74,0,0.0,3,13,16,1,0,11.0,23.0,15.571428571428571,False,True,False,False,False,True,False,False,False,False
2022-03-16,P001,20.0,24196.41,62,45,0,0.0,3,13,16,1,0,15.0,20.0,15.857142857142858,False,True,False,False,False,True,False,False,False,False
2022-03-16,P040,24.0,1392.02,171,51,0,0.0,3,9,16,1,0,22.0,28.0,26.714285714285715,False,False,False,False,False,True,False,False,False,False
2022-03-16,P021,24.0,2790.9,119,58,0,0.0,3,12,16,1,0,18.0,19.0,25.428571428571427,False,False,False,False,False,True,False,False,False,False
2022-03-16,P032,15.0,7075.2,46,39,0,0.0,3,12,16,1,0,20.0,18.0,17.285714285714285,False,True,False,False,False,True,False,False,False,False
2022-03-16,P019,14.0,757.14,135,33,0,0.0,3,4,16,1,0,42.0,29.0,28.571428571428573,False,False,False,False,False,True,False,False,False,False
2022-03-17,P020,32.0,19790.92,139,45,1,44.6,3,8,17,1,0,15.0,12.0,18.285714285714285,False,True,False,False,False,False,True,False,False,False
2022-03-17,P048,47.0,1866.94,100,51,1,53.7,3,7,17,1,0,24.0,24.0,25.428571428571427,False,False,False,False,False,False,True,False,False,False
2022-03-17,P034,31.0,2447.74,179,52,1,17.6,3,2,17,1,0,15.0,19.0,19.571428571428573,False,False,False,True,False,False,True,False,False,False
2022-03-17,P027,15.0,11702.6,252,62,1,30.0,3,14,17,1,0,12.0,13.0,13.857142857142858,False,True,False,False,False,False,True,False,False,False
2022-03-17,P001,24.0,24617.22,176,45,1,25.5,3,13,17,1,0,20.0,9.0,15.857142857142858,False,True,False,False,False,False,True,False,False,False
2022-03-17,P042,38.0,1200.61,34,31,1,24.7,3,8,17,1,0,31.0,20.0,30.285714285714285,False,False,False,False,False,False,True,False,False,False
2022-03-17,P006,28.0,9903.67,132,79,1,45.1,3,13,17,1,0,23.0,29.0,18.714285714285715,False,True,False,False,False,False,True,False,False,False
2022-03-17,P024,24.0,2759.94,75,58,1,53.2,3,2,17,1,0,14.0,13.0,15.428571428571429,False,True,False,False,False,False,True,False,False,False
2022-03-17,P046,34.0,981.1,111,56,1,51.1,3,2,17,1,0,25.0,16.0,20.0,False,False,True,False,False,False,True,False,False,False
2022-03-17,P049,52.0,1180.66,37,23,1,39.1,3,8,17,1,0,24.0,19.0,26.142857142857142,False,False,False,False,False,False,True,False,False,False
2022-03-18,P042,44.0,1216.26,57,31,1,36.8,3,8,18,1,0,38.0,29.0,32.857142857142854,False,False,False,False,False,False,False,True,False,False
2022-03-18,P023,12.0,2641.97,79,32,1,13.2,3,4,18,1,0,18.0,10.0,15.428571428571429,False,True,False,False,False,False,False,True,False,False
2022-03-18,P015,30.0,12009.62,68,52,1,49.3,3,8,18,1,0,17.0,18.0,16.0,False,True,False,False,False,False,False,True,False,False
2022-03-18,P012,31.0,4977.43,117,78,1,23.1,3,6,18,1,0,28.0,35.0,25.142857142857142,False,False,False,True,False,False,False,True,False,False
2022-03-18,P033,29.0,9708.34,198,74,1,27.4,3,13,18,1,0,12.0,12.0,14.0,False,True,False,False,False,False,False,True,False,False
2022-03-18,P016,24.0,9074.48,93,43,1,29.6,3,6,18,1,0,15.0,21.0,16.714285714285715,False,True,False,False,False,False,False,True,False,False
2022-03-18,P003,37.0,4949.26,107,79,1,44.0,3,10,18,1,0,25.0,23.0,19.571428571428573,False,False,True,False,False,False,False,True,False,False
2022-03-18,P011,20.0,6727.37,75,27,1,56.5,3,4,18,1,0,18.0,16.0,17.285714285714285,False,True,False,False,False,False,False,True,False,False
2022-03-18,P025,56.0,1400.94,100,51,1,51.2,3,5,18,1,0,35.0,29.0,30.571428571428573,False,False,False,False,False,False,False,True,False,False
2022-03-18,P037,29.0,5703.3,123,46,1,33.6,3,10,18,1,0,13.0,15.0,17.714285714285715,False,True,False,False,False,False,False,True,False,False
2022-03-19,P015,36.0,12630.18,165,52,1,40.0,3,8,19,1,1,30.0,16.0,17.714285714285715,False,True,False,False,False,False,False,False,True,False
2022-03-19,P013,56.5,2378.18,257,77,1,38.6,3,10,19,1,1,34.0,41.0,35.214285714285715,True,False,False,False,False,False,False,False,True,False
2022-03-19,P048,47.0,1860.83,53,51,1,21.2,3,7,19,1,1,47.0,27.0,28.714285714285715,False,False,False,False,False,False,False,False,True,False
2022-03-19,P028,56.5,1084.74,137,51,1,39.2,3,8,19,1,1,24.0,32.0,29.0,False,False,False,False,False,False,False,False,True,False
2022-03-19,P026,36.0,7151.13,59,42,1,23.1,3,8,19,1,1,16.0,23.0,21.571428571428573,False,False,True,False,False,False,False,False,True,False
